,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
40,MA-1,39,regulatory,rpoH,1.4102781526685574e-49,3.878264919838533e-47,0.9444444444444444,0.2537313432835821,0.39999999999999997,34.0
41,MA-1,45,regulatory,relB,0.0,0.0,1.0,1.0,1.0,3.0
43,MA-1,49,regulatory,fliA,7.228172150668558e-61,1.9877473414338536e-58,0.7037037037037037,0.5846153846153846,0.638655462184874,38.0
47,MA-1,51,regulatory,bluR,1.1270052582720482e-09,3.0992644602481324e-07,0.16666666666666666,1.0,0.2857142857142857,4.0
48,MA-1,52,regulatory,malT,1.1733567434459748e-21,3.2267310444764304e-19,0.7272727272727273,0.8888888888888888,0.7999999999999999,8.0
49,MA-1,58,regulatory,purR,2.6841660384837777e-18,7.381456605830389e-16,0.5882352941176471,0.3333333333333333,0.42553191489361697,10.0
51,MA-1,59,regulatory,pdhR,4.239802596138211e-09,1.165945713938008e-06,0.14516129032258066,0.23684210526315788,0.18,9.0
52,MA-1,61,regulatory,gcvA,8.219205015029286e-09,2.2602813791330537e-06,0.5,0.75,0.6,3.0
53,MA-1,67,regulatory,crp,1.2787253736515566e-08,3.5164947775417806e-06,0.5714285714285714,0.03404255319148936,0.0642570281124498,16.0
54,MA-1,68,regulatory,gadW,4.886576996542002e-29,8.443617432216424e-27,0.40625,1.0,0.5777777777777777,13.0
68,MA-1,70,regulatory,ypdB,0.0,0.0,1.0,1.0,1.0,1.0
69,MA-1,72,regulatory,narL,4.701272501760425e-24,1.292849937984117e-21,0.6451612903225806,0.17094017094017094,0.2702702702702703,20.0
77,MA-1,75,regulatory,ryhB,5.718881732211501e-10,1.5726924763581628e-07,0.7142857142857143,0.15625,0.25641025641025644,5.0
78,MA-1,79,regulatory,thr-tRNA,1.6961954139535548e-08,4.664537388372276e-06,0.2727272727272727,1.0,0.42857142857142855,3.0
79,MA-1,80,regulatory,arcA,2.8054145852699555e-13,7.714890109492378e-11,0.6666666666666666,0.07407407407407407,0.13333333333333333,12.0
81,MA-1,85,regulatory,mazE,2.940072050852852e-08,4.042599069922672e-06,0.23076923076923078,1.0,0.375,3.0
83,MA-1,88,regulatory,lexA,8.797368490930202e-36,2.4192763350058057e-33,0.7777777777777778,0.375,0.5060240963855422,21.0
84,MA-1,89,regulatory,UTP,2.734389567076241e-15,7.519571309459662e-13,0.5454545454545454,0.75,0.631578947368421,6.0
85,MA-1,102,regulatory,nrdR,8.635176652843056e-09,1.6961954139497888e-06,1.0,0.3333333333333333,0.5,3.0
88,MA-2,0,regulatory,fliA,7.8982897018022e-48,2.172029667995605e-45,0.6739130434782609,0.47692307692307695,0.5585585585585586,31.0
92,MA-2,2,regulatory,narL,4.7312715238625265e-12,1.3010996690621947e-09,0.8888888888888888,0.06837606837606838,0.126984126984127,8.0
97,MA-2,4,regulatory,malT,1.779513128234389e-17,4.89366110264457e-15,1.0,0.6666666666666666,0.8,6.0
99,MA-2,6,regulatory,cysB,1.1021881494667683e-30,3.0310174110336128e-28,0.64,0.5517241379310345,0.5925925925925927,16.0
100,MA-2,7,regulatory,arcA,5.2368422691653664e-33,1.4401316240204758e-30,0.4444444444444444,0.24691358024691357,0.31746031746031744,40.0
108,MA-2,10,regulatory,gadX,2.8216429622026705e-30,7.759518146057344e-28,1.0,0.48148148148148145,0.65,13.0
118,MA-2,12,regulatory,metJ,8.066421836947633e-22,2.218266005160599e-19,0.6428571428571429,0.75,0.6923076923076924,9.0
119,MA-2,13,regulatory,UTP,3.913884657687614e-22,1.0763182808640938e-19,0.6666666666666666,1.0,0.8,8.0
121,MA-2,14,regulatory,fhlA,2.172122882837357e-27,5.973337927802732e-25,1.0,0.41379310344827586,0.5853658536585366,12.0
126,MA-2,15,regulatory,fur,9.407582653557676e-44,2.587085229728361e-41,0.7804878048780488,0.2882882882882883,0.4210526315789474,32.0
131,MA-2,16,regulatory,fur,6.93664935037904e-18,1.907578571354236e-15,0.6,0.13513513513513514,0.22058823529411764,15.0
132,MA-2,17,regulatory,cusR,5.466356517867724e-15,7.51624021206812e-13,0.75,0.5,0.6,6.0
135,MA-2,18,regulatory,argR,1.0113016418678514e-33,2.7810795151365916e-31,0.9411764705882353,0.4444444444444444,0.6037735849056604,16.0
137,MA-2,20,regulatory,dksA,2.0058909265448866e-34,5.516200047998439e-32,0.78125,0.23148148148148148,0.3571428571428572,25.0
138,MA-2,22,regulatory,rpoD,1.244889018253263e-10,3.423444800196474e-08,0.8536585365853658,0.024717514124293787,0.0480439258750858,35.0
141,MA-2,27,regulatory,caiF,3.5739225766361e-09,9.828287085749275e-07,0.05555555555555555,0.7,0.10294117647058822,7.0
142,MA-2,28,regulatory,zur,1.0279972205791854e-09,2.82699235659276e-07,1.0,0.6,0.7499999999999999,3.0
143,MA-2,29,regulatory,his-tRNA,7.116153923068305e-24,1.9569423288437838e-21,0.8888888888888888,1.0,0.9411764705882353,8.0
145,MA-2,30,regulatory,glpR,5.942141443983032e-17,1.6340888970953337e-14,0.4117647058823529,0.875,0.56,7.0
147,MA-2,31,regulatory,fnr,1.5810422979453582e-14,4.347866319349735e-12,0.5,0.07885304659498207,0.13622291021671826,22.0
149,MA-2,32,regulatory,lsrR,7.116153923065879e-24,1.9569423288431165e-21,1.0,0.8888888888888888,0.9411764705882353,8.0
151,MA-2,33,regulatory,arcA,3.55666932065312e-20,9.78084063179608e-18,0.8421052631578947,0.09876543209876543,0.17679558011049723,16.0
156,MA-2,37,regulatory,cpxR,2.160491719798873e-09,5.941352229446902e-07,0.4375,0.1111111111111111,0.1772151898734177,7.0
157,MA-2,38,regulatory,arcA,7.784452220629448e-18,2.140724360673098e-15,0.6956521739130435,0.09876543209876543,0.17297297297297298,16.0
164,MA-2,39,regulatory,tdcA,1.4380824672535931e-08,1.9773633924736906e-06,0.75,0.42857142857142855,0.5454545454545454,3.0
166,MA-2,41,regulatory,rpoS,1.289466240104639e-24,3.5460321602877573e-22,0.4574468085106383,0.14625850340136054,0.22164948453608246,43.0
168,MA-2,45,regulatory,ile-tRNA,3.913884657687614e-22,1.0763182808640938e-19,0.6666666666666666,1.0,0.8,8.0
172,MA-2,46,regulatory,rpoH,1.6475200928345297e-12,4.5306802552949564e-10,1.0,0.05970149253731343,0.11267605633802817,8.0
173,MA-2,47,regulatory,rpoN,6.205913430449248e-12,1.7066261933735431e-09,0.625,0.07936507936507936,0.14084507042253522,10.0
175,MA-2,48,regulatory,spermidine,0.0,0.0,1.0,1.0,1.0,5.0
181,MA-2,50,regulatory,mqsA,5.75678443522022e-09,8.480977069748944e-07,1.0,0.375,0.5454545454545454,3.0
190,MA-2,51,regulatory,ydeO,1.341146515938418e-24,3.6881529188306496e-22,0.5454545454545454,0.631578947368421,0.5853658536585366,12.0
201,MA-3,1,regulatory,fur,3.497177003210613e-27,9.617236758829184e-25,0.5581395348837209,0.21621621621621623,0.3116883116883117,24.0
208,MA-3,2,regulatory,metJ,7.849050004017746e-10,2.1584887511048802e-07,0.6666666666666666,0.3333333333333333,0.4444444444444444,4.0
209,MA-3,6,regulatory,cysB,1.515160519764096e-20,4.166691429351264e-18,0.19753086419753085,0.5517241379310345,0.2909090909090909,16.0
219,MA-3,9,regulatory,fliA,7.4034450574656925e-62,2.0359473908030654e-59,0.6842105263157895,0.6,0.639344262295082,39.0
223,MA-3,10,regulatory,arcA,2.676394993619602e-50,7.360086232453906e-48,0.4295774647887324,0.3765432098765432,0.4013157894736842,61.0
241,MA-3,11,regulatory,rpoS,3.571432228182626e-23,9.821438627502222e-21,0.45054945054945056,0.13945578231292516,0.212987012987013,41.0
242,MA-3,12,regulatory,UTP,2.78907472519526e-12,7.669955494286965e-10,0.20689655172413793,0.75,0.32432432432432434,6.0
244,MA-3,15,regulatory,glpR,1.0493255230063644e-17,2.885645188267502e-15,0.5,0.875,0.6363636363636364,7.0
246,MA-3,19,regulatory,fhlA,7.221802072483254e-20,1.9859955699328948e-17,0.21739130434782608,0.5172413793103449,0.30612244897959184,15.0
254,MA-3,20,regulatory,fliZ,4.730490605364633e-10,1.3008849164752741e-07,0.16666666666666666,0.3684210526315789,0.22950819672131145,7.0
256,MA-3,21,regulatory,crp,1.078164446571393e-22,2.9649522280713303e-20,0.4715447154471545,0.12340425531914893,0.19561551433389546,58.0
257,MA-3,24,regulatory,gcvB,1.238806866596029e-09,3.40671888313908e-07,0.10071942446043165,0.27450980392156865,0.1473684210526316,14.0
258,MA-3,27,regulatory,fliZ,1.9507178363115887e-26,5.364474049856869e-24,0.52,0.6842105263157895,0.5909090909090909,13.0
273,MA-3,28,regulatory,zur,2.8731722383044185e-15,7.901223655337151e-13,0.7142857142857143,1.0,0.8333333333333333,5.0
274,MA-3,29,regulatory,ydeO,2.4321438186665283e-13,6.688395501332953e-11,0.27586206896551724,0.42105263157894735,0.3333333333333333,8.0
279,MA-3,30,regulatory,narL,5.491523908723217e-24,1.5101690748988847e-21,0.3333333333333333,0.24786324786324787,0.28431372549019607,29.0
288,MA-3,31,regulatory,purR,1.412563121007618e-24,3.8845485827709493e-22,0.5185185185185185,0.4666666666666667,0.4912280701754386,14.0
289,RNAseq-1,0,regulatory,zur,6.3209789242697e-14,1.7382692041741675e-11,0.45454545454545453,1.0,0.625,5.0
290,RNAseq-1,4,regulatory,UTP,7.116153923068305e-24,1.9569423288437838e-21,0.8888888888888888,1.0,0.9411764705882353,8.0
291,RNAseq-1,5,regulatory,ygbI,8.209063538012624e-16,2.2574924729534716e-13,0.8333333333333334,1.0,0.9090909090909091,5.0
292,RNAseq-1,6,regulatory,glcC,8.209063537997692e-16,2.2574924729493653e-13,1.0,0.8333333333333334,0.9090909090909091,5.0
294,RNAseq-1,8,regulatory,dksA,1.9361798280372375e-16,5.034319180145477e-14,0.75,0.1111111111111111,0.19354838709677416,12.0
297,RNAseq-1,9,regulatory,mqsA,7.424277063740815e-12,1.5312571443962784e-09,1.0,0.5,0.6666666666666666,4.0
308,RNAseq-1,10,regulatory,malT,1.1019364349969347e-19,3.0303251962415705e-17,0.875,0.7777777777777778,0.823529411764706,7.0
310,RNAseq-1,11,regulatory,cra,1.6763543393587226e-12,4.609974433236487e-10,0.7272727272727273,0.1095890410958904,0.19047619047619047,8.0
311,RNAseq-1,13,regulatory,gcvA,4.1119888822980966e-10,1.1307969426319765e-07,1.0,0.75,0.8571428571428571,3.0
312,RNAseq-1,14,regulatory,soxS,5.10072285732565e-23,1.4026987857645537e-20,0.4411764705882353,0.39473684210526316,0.41666666666666663,15.0
315,RNAseq-1,16,regulatory,fur,1.3511989868469178e-47,3.715797213829024e-45,0.8095238095238095,0.3063063063063063,0.4444444444444444,34.0
317,RNAseq-1,17,regulatory,argR,1.3193862784665913e-20,3.628312265783126e-18,0.9090909090909091,0.2777777777777778,0.4255319148936171,10.0
318,RNAseq-1,18,regulatory,prpR,2.650980251875807e-12,7.29019569265847e-10,0.8,0.8,0.8000000000000002,4.0
319,RNAseq-1,19,regulatory,gadX,1.7553772689710238e-18,4.827287489670315e-16,1.0,0.2962962962962963,0.45714285714285713,8.0
324,RNAseq-1,20,regulatory,puuR,0.0,0.0,1.0,1.0,1.0,6.0
326,RNAseq-1,22,regulatory,narL,1.6663538439193784e-38,4.5824730707782905e-36,0.9615384615384616,0.21367521367521367,0.34965034965034963,25.0
336,RNAseq-1,23,regulatory,fadR,9.141831829604412e-22,2.514003753141213e-19,1.0,0.4090909090909091,0.5806451612903226,9.0
337,RNAseq-1,24,regulatory,lrp,4.262009551236812e-27,1.1720526265901233e-24,0.59375,0.2878787878787879,0.38775510204081637,19.0
339,RNAseq-1,25,regulatory,ryhB,2.229702391188737e-09,6.131681575769027e-07,0.35294117647058826,0.1875,0.24489795918367344,6.0
340,RNAseq-1,26,regulatory,fliA,4.83481396747736e-44,1.329573841056274e-41,0.96,0.36923076923076925,0.5333333333333334,24.0
342,RNAseq-1,27,regulatory,crp,3.073444919470419e-08,8.451973528543652e-06,0.475,0.04042553191489362,0.07450980392156863,19.0
343,RNAseq-1,29,regulatory,csqR,1.8378496702203832e-26,5.054086593106054e-24,1.0,0.9,0.9473684210526316,9.0
344,RNAseq-1,30,regulatory,dhaR,1.4380824672468503e-08,3.954726784928838e-06,0.42857142857142855,0.75,0.5454545454545454,3.0
345,RNAseq-1,32,regulatory,yieP,4.0184056405206794e-10,1.1050615511431868e-07,0.625,0.2,0.30303030303030304,5.0
346,RNAseq-1,33,regulatory,gadW,1.4340758969187796e-27,3.943708716526644e-25,0.7333333333333333,0.8461538461538461,0.7857142857142856,11.0
357,RNAseq-1,34,regulatory,yiaJ,5.222512625217576e-29,1.4361909719348335e-26,1.0,0.9090909090909091,0.9523809523809523,10.0
361,RNAseq-1,37,regulatory,arcA,2.46069470620739e-13,6.766910442070323e-11,0.43243243243243246,0.09876543209876543,0.16080402010050251,16.0
366,RNAseq-1,40,regulatory,cdaR,0.0,0.0,1.0,1.0,1.0,7.0
367,RNAseq-1,41,regulatory,rpoH,5.5470678514767477e-17,1.5254436591561057e-14,1.0,0.08208955223880597,0.1517241379310345,11.0
368,RNAseq-1,43,regulatory,lrp,1.3294829956284995e-10,3.6560782379783735e-08,0.8571428571428571,0.09090909090909091,0.1643835616438356,6.0
370,RNAseq-1,44,regulatory,ntrC,2.1382650318234162e-45,5.8802288375143945e-43,0.6341463414634146,0.6190476190476191,0.6265060240963854,26.0
374,RNAseq-1,45,regulatory,nac,8.90626233337948e-23,2.449222141679357e-20,0.4444444444444444,0.6,0.5106382978723405,12.0
375,RNAseq-1,46,regulatory,cysB,4.510412387453151e-28,1.2403634065496166e-25,0.7368421052631579,0.4827586206896552,0.5833333333333334,14.0
376,RNAseq-1,47,regulatory,nagC,3.0137969715422853e-15,8.287941671741285e-13,0.7272727272727273,0.22857142857142856,0.34782608695652173,8.0
377,RNAseq-1,48,regulatory,fecI,8.209063538012624e-16,2.2574924729534716e-13,0.8333333333333334,1.0,0.9090909090909091,5.0
381,RNAseq-1,53,regulatory,cbl,1.0378196509438944e-17,2.8540040400957096e-15,0.8571428571428571,0.8571428571428571,0.8571428571428571,6.0
383,RNAseq-1,54,regulatory,TPP,1.8378496702203832e-26,5.054086593106054e-24,1.0,0.9,0.9473684210526316,9.0
384,RNAseq-1,55,regulatory,cpxR,1.802808995724928e-11,4.957724738243552e-09,0.5333333333333333,0.12698412698412698,0.2051282051282051,8.0
385,RNAseq-1,56,regulatory,xylR,1.3684060917146355e-15,3.7631167522152476e-13,0.5,0.8571428571428571,0.631578947368421,6.0
386,RNAseq-1,57,regulatory,his-tRNA,7.116153923068305e-24,1.9569423288437838e-21,0.8888888888888888,1.0,0.9411764705882353,8.0
388,RNAseq-1,58,regulatory,glpR,0.0,0.0,1.0,1.0,1.0,8.0
390,RNAseq-1,59,regulatory,purR,1.4012323074385455e-19,3.853388845456e-17,0.7142857142857143,0.3333333333333333,0.4545454545454545,10.0
391,RNAseq-1,60,regulatory,araC,4.108597889494838e-14,1.1298644196110805e-11,0.3888888888888889,0.5,0.43750000000000006,7.0
395,RNAseq-1,61,regulatory,oxyR,1.5597877447266512e-13,4.289416297998291e-11,1.0,0.1935483870967742,0.3243243243243243,6.0
396,RNAseq-1,63,regulatory,cusR,5.466356517867724e-15,7.51624021206812e-13,0.75,0.5,0.6,6.0
399,RNAseq-1,64,regulatory,rpoS,2.7140138161636935e-19,7.463537994450157e-17,0.4111111111111111,0.12585034013605442,0.19270833333333331,37.0
401,RNAseq-1,65,regulatory,flhD;flhC,2.470800684975144e-66,6.794701883681646e-64,0.9736842105263158,0.47435897435897434,0.6379310344827586,37.0
405,RNAseq-1,66,regulatory,rcsA;rcsB,3.140054572718494e-13,8.635150074975859e-11,0.30434782608695654,0.5,0.3783783783783784,7.0
406,RNAseq-1,67,regulatory,fucR,4.445349196273487e-15,1.222471028975209e-12,0.42857142857142855,0.8571428571428571,0.5714285714285714,6.0
407,RNAseq-1,69,regulatory,mhpR,1.585939973852841e-09,4.3613349280953124e-07,0.2857142857142857,0.6666666666666666,0.4,4.0
408,RNAseq-1,70,regulatory,evgA,1.2480177065930595e-23,3.4320486931309136e-21,0.5789473684210527,0.6470588235294118,0.6111111111111113,11.0
409,RNAseq-1,71,regulatory,gntR,8.066421836947633e-22,2.218266005160599e-19,0.6428571428571429,0.75,0.6923076923076924,9.0
411,RNAseq-1,72,regulatory,nikR,8.209063537997692e-16,2.2574924729493653e-13,1.0,0.8333333333333334,0.9090909090909091,5.0
414,RNAseq-1,73,regulatory,metJ,3.130748620698743e-25,8.609558706921544e-23,0.7142857142857143,0.8333333333333334,0.7692307692307692,10.0
416,RNAseq-1,74,regulatory,fur,3.7019209963636334e-20,1.0180282739999992e-17,0.75,0.13513513513513514,0.22900763358778628,15.0
417,RNAseq-1,75,regulatory,fnr,7.08542725168445e-11,1.948492494213224e-08,0.5,0.05734767025089606,0.10289389067524116,16.0
419,RNAseq-1,76,regulatory,gatR,1.1722542732282016e-12,3.223699251377554e-10,0.2777777777777778,1.0,0.4347826086956522,5.0
421,RNAseq-1,77,regulatory,trpR,1.8284200598231395e-09,5.028155164513634e-07,0.5714285714285714,0.3333333333333333,0.4210526315789474,4.0
423,RNAseq-1,81,regulatory,narP,3.834554790419483e-12,1.0545025673653579e-09,0.7,0.14285714285714285,0.23728813559322035,7.0
427,RNAseq-1,82,regulatory,narL,2.1124922024491067e-09,5.809353556735043e-07,0.7,0.05982905982905983,0.11023622047244094,7.0
428,RNAseq-1,83,regulatory,trpR,1.6377290641519088e-14,2.3703670966011614e-12,0.6666666666666666,0.5,0.5714285714285715,6.0
430,RNAseq-1,85,regulatory,atoC,5.303055045511235e-13,1.4583401375155897e-10,0.8,1.0,0.888888888888889,4.0
431,RNAseq-1,87,regulatory,leu-tRNA,5.862742328038777e-21,1.6122541402106636e-18,0.7272727272727273,0.8,0.761904761904762,8.0
434,RNAseq-1,88,regulatory,cecR,0.0,0.0,1.0,1.0,1.0,4.0
435,RNAseq-1,89,regulatory,gutM,1.590916513657685e-12,2.187510206279317e-10,1.0,0.6666666666666666,0.8,4.0
437,RNAseq-2,0,regulatory,crp,4.0720130649118266e-15,1.1198035928507523e-12,0.4805194805194805,0.07872340425531915,0.13528336380255943,37.0
438,RNAseq-2,1,regulatory,arcA,7.1012132055156845e-09,1.9528336315168132e-06,0.28,0.08641975308641975,0.1320754716981132,14.0
439,RNAseq-2,2,regulatory,rob,5.919552974920431e-19,1.6278770681031185e-16,0.23214285714285715,0.5416666666666666,0.325,13.0
443,RNAseq-2,3,regulatory,nikR,4.9243788887881124e-15,1.3542041944167308e-12,0.8333333333333334,0.8333333333333334,0.8333333333333334,5.0
444,RNAseq-2,5,regulatory,argR,3.1500389968656327e-22,8.66260724138049e-20,0.7058823529411765,0.3333333333333333,0.45283018867924524,12.0
445,RNAseq-2,6,regulatory,cusR,8.983593647169121e-14,1.2352441264857542e-11,0.5454545454545454,0.5,0.5217391304347826,6.0
448,RNAseq-2,7,regulatory,narL,4.957253713120103e-38,1.3632447711080283e-35,0.8,0.23931623931623933,0.3684210526315789,28.0
458,RNAseq-2,9,regulatory,his-tRNA,1.606900814153595e-13,4.418977238922386e-11,0.7142857142857143,0.625,0.6666666666666666,5.0
459,RNAseq-2,10,regulatory,cbl,6.843546306046563e-16,1.8819752341628048e-13,0.5454545454545454,0.8571428571428571,0.6666666666666665,6.0
461,RNAseq-2,11,regulatory,lrp,3.3629699402818546e-11,9.2481673357751e-09,0.3225806451612903,0.15151515151515152,0.20618556701030927,10.0
464,RNAseq-2,12,regulatory,tyrR,6.0407716317406694e-12,1.6612121987286842e-09,0.625,0.4166666666666667,0.5,5.0
465,RNAseq-2,14,regulatory,fhlA,1.0414009436147605e-21,2.8638525949405915e-19,0.9090909090909091,0.3448275862068966,0.5000000000000001,10.0
470,RNAseq-2,16,regulatory,fur,3.114289873527609e-13,8.564297152200925e-11,0.3409090909090909,0.13513513513513514,0.1935483870967742,15.0
471,RNAseq-2,17,regulatory,ntrC,2.1253676249914286e-17,5.844760968726429e-15,0.41379310344827586,0.2857142857142857,0.3380281690140845,12.0
473,RNAseq-2,18,regulatory,rcsA;rcsB,1.424552852955056e-12,3.917520345626404e-10,0.1568627450980392,0.5714285714285714,0.24615384615384614,8.0
474,RNAseq-2,21,regulatory,fis,2.613192146347021e-21,7.186278402454308e-19,0.9375,0.10416666666666667,0.1875,15.0
484,RNAseq-2,22,regulatory,cysB,1.7571119123116648e-09,4.832057758857078e-07,0.3333333333333333,0.20689655172413793,0.2553191489361702,6.0
485,RNAseq-2,23,regulatory,appY,8.853353071192205e-14,2.4346720945778562e-11,0.4,0.6666666666666666,0.5,6.0
490,RNAseq-2,24,regulatory,flhD;flhC,6.79340943411202e-30,1.8681875943808055e-27,0.7407407407407407,0.2564102564102564,0.38095238095238093,20.0
493,RNAseq-2,25,regulatory,cysB,5.642688437985314e-36,1.5517393204459612e-33,0.5,0.6896551724137931,0.5797101449275363,20.0
494,RNAseq-2,26,regulatory,trpR,1.1688751474663613e-18,3.2144066555324934e-16,0.5714285714285714,0.6666666666666666,0.6153846153846153,8.0
496,RNAseq-2,27,regulatory,soxS,1.858490818094756e-31,5.110849749760579e-29,0.39622641509433965,0.5526315789473685,0.46153846153846156,21.0
500,RNAseq-2,29,regulatory,pspF,1.7807702726724752e-08,4.897118249849307e-06,0.2,0.5714285714285714,0.29629629629629634,4.0
501,RNAseq-2,30,regulatory,rpoH,8.394087516035003e-22,2.308374066909626e-19,0.9375,0.11194029850746269,0.2,15.0
502,RNAseq-2,31,regulatory,dksA,1.541273879802679e-45,4.238503169457367e-43,0.8205128205128205,0.2962962962962963,0.43537414965986393,32.0
504,RNAseq-2,32,regulatory,cpxR,1.5951697856425274e-08,4.3867169105169506e-06,0.20930232558139536,0.14285714285714285,0.169811320754717,9.0
505,RNAseq-2,34,regulatory,malT,2.3342668766503425e-15,6.419233910788442e-13,0.3181818181818182,0.7777777777777778,0.45161290322580644,7.0
507,RNAseq-2,35,regulatory,zur,4.1086363007753247e-13,1.1298749827132142e-10,0.3333333333333333,1.0,0.5,5.0
508,RNAseq-2,36,regulatory,torR,2.2615938852645102e-08,6.219383184477403e-06,1.0,0.25,0.4,3.0
509,RNAseq-2,37,regulatory,UTP,1.0096517788545318e-18,2.7765423918499626e-16,0.6363636363636364,0.875,0.7368421052631579,7.0
511,RNAseq-2,39,regulatory,gadX,3.3671113470465885e-30,9.259556204378118e-28,0.3829787234042553,0.6666666666666666,0.48648648648648646,18.0
525,RNAseq-2,40,regulatory,dpiA,2.106107407652444e-10,5.791795371044221e-08,0.29411764705882354,0.5,0.37037037037037035,5.0
526,RNAseq-2,41,regulatory,purR,3.410299004113014e-10,6.17789578328618e-08,0.28,0.23333333333333334,0.2545454545454545,7.0
528,RNAseq-2,42,regulatory,ypdB,0.0,0.0,1.0,1.0,1.0,1.0
529,RNAseq-2,43,regulatory,metJ,8.492008015926496e-11,2.3353022043797865e-08,0.4166666666666667,0.4166666666666667,0.4166666666666667,5.0
530,RNAseq-2,44,regulatory,rpoS,1.2609685155216857e-20,3.4676634176846354e-18,0.32075471698113206,0.17346938775510204,0.22516556291390727,51.0
531,RNAseq-2,45,regulatory,fur,1.3515936783866208e-61,3.716882615563207e-59,0.8269230769230769,0.38738738738738737,0.5276073619631901,43.0
533,RNAseq-2,47,regulatory,arcA,2.5436456591045673e-13,6.99502556253756e-11,0.3953488372093023,0.10493827160493827,0.16585365853658537,17.0
535,RNAseq-2,49,regulatory,oxyR,1.8997518231724892e-08,5.224317513724346e-06,0.25,0.1935483870967742,0.21818181818181817,6.0
536,RNAseq-2,50,regulatory,tdcA,1.3684060917146355e-15,1.8815583761076238e-13,0.5,0.8571428571428571,0.631578947368421,6.0
540,combined,0,regulatory,lrp,9.863467688454631e-16,2.7124536143250235e-13,0.5789473684210527,0.16666666666666666,0.2588235294117647,11.0
541,combined,1,regulatory,tdcA,0.0,0.0,1.0,1.0,1.0,7.0
545,combined,3,regulatory,purR,1.459660802105768e-28,4.0140672057908623e-26,0.6521739130434783,0.5,0.5660377358490566,15.0
546,combined,4,regulatory,yiaJ,5.743414401236097e-28,1.5794389603399266e-25,0.9090909090909091,0.9090909090909091,0.9090909090909091,10.0
550,combined,5,regulatory,fliA,6.04977129143061e-50,1.6636871051434178e-47,0.9642857142857143,0.4153846153846154,0.5806451612903226,27.0
552,combined,7,regulatory,nadR,4.1119888822980966e-10,1.1307969426319765e-07,1.0,0.75,0.8571428571428571,3.0
553,combined,8,regulatory,nrdR,1.779513128234389e-17,4.89366110264457e-15,1.0,0.6666666666666666,0.8,6.0
555,combined,10,regulatory,fur,3.329838214336688e-49,9.157055089425891e-47,0.813953488372093,0.3153153153153153,0.45454545454545453,35.0
559,combined,12,regulatory,ntrC,1.1638646102892514e-10,3.200627678295441e-08,1.0,0.11904761904761904,0.21276595744680848,5.0
561,combined,14,regulatory,nagC,1.5512952805668255e-23,4.2660620215587704e-21,0.65,0.37142857142857144,0.4727272727272728,13.0
563,combined,15,regulatory,cysB,2.129493318796892e-14,5.856106626691453e-12,0.7777777777777778,0.2413793103448276,0.368421052631579,7.0
564,combined,16,regulatory,gntR,7.849050004017746e-10,2.1584887511048802e-07,0.6666666666666666,0.3333333333333333,0.4444444444444444,4.0
565,combined,17,regulatory,gadW,4.5687374376339047e-20,1.1794243767721054e-17,0.8,0.6153846153846154,0.6956521739130435,8.0
574,combined,18,regulatory,ygbI,1.7239033429826627e-14,4.740734193202323e-12,0.5555555555555556,1.0,0.7142857142857143,5.0
575,combined,19,regulatory,dpiA,2.0664596201646025e-13,5.6827639554526567e-11,0.8333333333333334,0.5,0.625,5.0
