,dataset,component,type,description,pvalue,qvalue,precision,recall,f1score,TP
32,colombos,12,biological,sulfur compound metabolic process,3.073960184051177e-06,0.00511814370644521,0.23076923076923078,0.3333333333333333,0.27272727272727276,3
34,colombos,13,biological,bacterial-type flagellum-dependent swarming motility,1.8247406362286035e-11,5.983987264261936e-08,0.3333333333333333,0.42857142857142855,0.375,6
33,colombos,13,biological,bacterial-type flagellum hook,3.5939863449020635e-11,5.983987264261936e-08,0.2777777777777778,0.7142857142857143,0.4,5
35,colombos,13,biological,bacterial-type flagellum-dependent cell motility,1.9216959521575486e-08,2.1330825068948788e-05,0.2777777777777778,0.2631578947368421,0.27027027027027023,5
36,colombos,14,biological,cellular response to zinc ion starvation,4.341464897097447e-06,0.0072285390536672494,0.25,1.0,0.4,2
37,colombos,14,biological,response to cadmium ion,4.341464897097447e-06,0.0072285390536672494,0.25,1.0,0.4,2
38,colombos,15,biological,histidine biosynthetic process,1.4662824183207388e-24,4.882720453008061e-21,1.0,1.0,1.0,8
39,colombos,15,biological,imidazoleglycerol-phosphate synthase activity,4.341464897097447e-06,0.004819026035778166,0.25,1.0,0.4,2
40,colombos,15,biological,imidazoleglycerol-phosphate synthase complex,4.341464897097447e-06,0.004819026035778166,0.25,1.0,0.4,2
41,colombos,23,biological,Rac prophage,1.1685295910345957e-11,3.891203538145204e-08,0.35,0.30434782608695654,0.3255813953488372,7
42,colombos,31,biological,defense response to virus,6.2094157807725045e-06,0.008577709441414023,0.03875968992248062,0.5555555555555556,0.07246376811594203,5
43,colombos,31,biological,pilus organization,6.671485647619706e-06,0.008577709441414023,0.06201550387596899,0.26666666666666666,0.10062893081761005,8
44,colombos,31,biological,protein secretion by the type II secretion system,7.727666163436057e-06,0.008577709441414023,0.031007751937984496,0.8,0.059701492537313425,4
45,colombos,32,biological,response to copper ion,8.008153239235162e-07,0.0026667150286653093,0.13333333333333333,0.4,0.2,4
46,colombos,32,biological,response to silver ion,2.0923472418793943e-06,0.0034837581577291917,0.1,0.75,0.17647058823529416,3
47,colombos,32,biological,cellular copper ion homeostasis,5.197032402650257e-06,0.005768705966941785,0.1,0.6,0.17142857142857143,3
48,colombos,32,biological,detoxification of copper ion,1.0344041470772696e-05,0.00861141452441827,0.1,0.5,0.16666666666666669,3
49,colombos,33,biological,structural constituent of ribosome,8.186964624521252e-24,2.726259219965577e-20,0.625,0.3125,0.4166666666666667,15
50,colombos,33,biological,cytosolic large ribosomal subunit,1.1954477892776871e-15,1.9904205691473493e-12,0.4166666666666667,0.3125,0.35714285714285715,10
51,colombos,33,biological,ribosomal small subunit assembly,7.784391136114621e-14,8.640674161087229e-11,0.3333333333333333,0.42105263157894735,0.372093023255814,8
52,colombos,33,biological,cytosolic small ribosomal subunit,1.0804353542636796e-12,8.994624324245133e-10,0.3333333333333333,0.32,0.32653061224489793,8
53,colombos,33,biological,translation,5.012122424994744e-08,3.3380735350465e-05,0.20833333333333334,0.29411764705882354,0.24390243902439027,5
55,colombos,33,biological,ribosomal large subunit assembly,6.246994381677654e-07,0.00034545348837546075,0.20833333333333334,0.18518518518518517,0.19607843137254902,5
54,colombos,33,biological,cytosol,7.261785040925601e-07,0.00034545348837546075,0.75,0.018691588785046728,0.0364741641337386,18
56,colombos,36,biological,[Ni-Fe] hydrogenase complex,5.410169500571393e-07,0.0014391598067880142,0.3,0.42857142857142855,0.3529411764705882,3
57,colombos,36,biological,fermentation,8.643602443171256e-07,0.0014391598067880142,0.3,0.375,0.33333333333333326,3
58,colombos,36,biological,electron transfer activity,4.661804898863166e-06,0.005174603437738115,0.4,0.08695652173913043,0.14285714285714285,4
59,colombos,38,biological,[Ni-Fe] hydrogenase complex,1.76545123709484e-10,5.878952619525817e-07,0.5714285714285714,0.5714285714285714,0.5714285714285714,4
60,colombos,38,biological,hydrogenase (acceptor) activity,1.8124662623028328e-08,3.0177563267342168e-05,0.42857142857142855,0.75,0.5454545454545454,3
61,colombos,38,biological,anaerobic respiration,1.2183848288393483e-06,0.0013524071600116766,0.5714285714285714,0.0784313725490196,0.13793103448275862,4
62,colombos,38,biological,extrinsic component of periplasmic side of plasma membrane,9.753796274869293e-06,0.008120035398828686,0.2857142857142857,0.6666666666666666,0.4,2
63,colombos,39,biological,anaerobic respiration,1.6586315198501577e-08,5.5232429611010255e-05,0.42857142857142855,0.11764705882352941,0.18461538461538463,6
64,colombos,39,biological,NarGHI complex,4.7163546235885135e-08,7.852730448274875e-05,0.21428571428571427,1.0,0.35294117647058826,3
65,colombos,39,biological,electron transfer activity,5.045998962065402e-07,0.0005601058847892596,0.35714285714285715,0.10869565217391304,0.16666666666666666,5
66,colombos,39,biological,nitrate reductase activity,1.6355967951118344e-06,0.0013616343319306022,0.21428571428571427,0.42857142857142855,0.2857142857142857,3
67,colombos,39,biological,nitrate metabolic process,1.4109760915566743e-05,0.009397100769767451,0.14285714285714285,1.0,0.25,2
68,colombos,40,biological,nitrogen utilization,1.7803916076977717e-10,5.928704053633579e-07,0.20833333333333334,0.7142857142857143,0.3225806451612903,5
69,colombos,40,biological,uracil catabolic process,3.8428073391861494e-09,6.398274219744939e-06,0.20833333333333334,0.45454545454545453,0.28571428571428575,5
70,colombos,40,biological,pyrimidine nucleobase catabolic process,1.0551033179146467e-07,0.00011711646828852578,0.16666666666666666,0.5,0.25,4
71,colombos,41,biological,ferredoxin hydrogenase complex,1.684740930747898e-15,5.610187299390501e-12,0.4,1.0,0.5714285714285715,6
72,colombos,41,biological,protein maturation,3.47943492747166e-07,0.0005793259154240314,0.26666666666666666,0.25,0.2580645161290323,4
73,colombos,43,biological,"proton-transporting ATP synthase activity, rotational mechanism",4.196080964395584e-20,1.3972949611437297e-16,0.875,0.875,0.875,7
74,colombos,43,biological,"proton-transporting ATPase activity, rotational mechanism",6.583421631986823e-17,1.0961397017258062e-13,0.75,0.8571428571428571,0.7999999999999999,6
75,colombos,43,biological,"proton-transporting ATP synthase complex, catalytic core F(1)",1.1269306701313508e-14,1.2508930438457994e-11,0.625,1.0,0.7692307692307693,5
76,colombos,43,biological,ATP synthesis coupled proton transport,1.0108568111050463e-11,8.41538295244951e-09,0.5,1.0,0.6666666666666666,4
77,colombos,43,biological,ATP biosynthetic process,4.341464897097447e-06,0.0028914156214668997,0.25,1.0,0.4,2
78,colombos,43,biological,"proton-transporting ATP synthase complex, coupling factor F(o)",1.30026450758083e-05,0.007216468017073607,0.25,0.6666666666666666,0.36363636363636365,2
79,colombos,45,biological,biological adhesion,2.5914036393343513e-09,8.62937411898339e-06,0.5,1.0,0.6666666666666666,3
80,colombos,45,biological,single-species biofilm formation,6.565079562381788e-09,1.0930857471365678e-05,0.6666666666666666,0.2222222222222222,0.3333333333333333,4
81,colombos,45,biological,protein transmembrane transport,2.3257847663021996e-06,0.0025816210905954414,0.3333333333333333,1.0,0.5,2
82,colombos,45,biological,cell outer membrane,3.462055435632554e-06,0.0028821611501641015,0.6666666666666666,0.04938271604938271,0.09195402298850575,4
83,colombos,47,biological,dimethyl sulfoxide reductase activity,1.0883895285204318e-08,1.812168564986519e-05,0.3333333333333333,1.0,0.5,3
84,colombos,47,biological,dimethyl sulfoxide reductase complex,1.0883895285204318e-08,1.812168564986519e-05,0.3333333333333333,1.0,0.5,3
85,colombos,47,biological,anaerobic respiration,5.674321206588188e-08,6.298496539312889e-05,0.5555555555555556,0.09803921568627451,0.16666666666666669,5
86,colombos,47,biological,selenate reductase activity,5.581883439125311e-06,0.004646917963071822,0.2222222222222222,1.0,0.3636363636363636,2
87,colombos,51,biological,rhamnose catabolic process,7.365044276865523e-07,0.0024525597441962194,0.23076923076923078,0.5,0.3157894736842105,3
88,colombos,52,biological,arginine biosynthetic process,1.826589048273811e-14,6.082541530751791e-11,0.2857142857142857,1.0,0.4444444444444445,6
89,colombos,52,biological,arginine biosynthetic process via ornithine,1.2866141637718357e-08,2.1422125826801065e-05,0.19047619047619047,0.6666666666666666,0.2962962962962963,4
90,colombos,52,biological,L-arginine import across plasma membrane,6.861478599606865e-07,0.000761624124556362,0.14285714285714285,0.75,0.24,3
91,colombos,53,biological,L-lactate dehydrogenase activity,1.035911619210661e-08,3.449585691971501e-05,0.5,0.75,0.6,3
92,colombos,54,biological,chemotaxis,2.8026468734788404e-16,9.332814088684538e-13,0.27586206896551724,0.8,0.4102564102564103,8
93,colombos,54,biological,methyl accepting chemotaxis protein complex,1.5989723015461831e-13,2.662288882074395e-10,0.20689655172413793,1.0,0.34285714285714286,6
95,colombos,54,biological,transmembrane signaling receptor activity,3.4298371600794147e-09,3.3617005798427796e-06,0.13793103448275862,1.0,0.2424242424242424,4
94,colombos,54,biological,bacterial-type flagellum-dependent cell motility,4.038078774585921e-09,3.3617005798427796e-06,0.20689655172413793,0.3157894736842105,0.25,6
96,colombos,54,biological,regulation of bacterial-type flagellum-dependent cell motility,5.087560500908574e-08,3.3883152936051106e-05,0.13793103448275862,0.6666666666666666,0.2285714285714286,4
97,colombos,54,biological,positive regulation of post-translational protein modification,4.734494449063861e-07,0.00022522666450546652,0.10344827586206896,1.0,0.1875,3
98,colombos,54,biological,regulation of chemotaxis,4.734494449063861e-07,0.00022522666450546652,0.10344827586206896,1.0,0.1875,3
99,colombos,54,biological,signal transduction,4.68319027949195e-06,0.0019493779538385244,0.10344827586206896,0.6,0.17647058823529413,3
100,colombos,57,biological,extracellular polysaccharide biosynthetic process,2.6109376433245688e-06,0.004347211176135408,0.21428571428571427,0.375,0.2727272727272727,3
101,colombos,57,biological,lipopolysaccharide biosynthetic process,2.6109376433245688e-06,0.004347211176135408,0.21428571428571427,0.375,0.2727272727272727,3
102,colombos,58,biological,galactarate catabolic process,4.534956368835107e-09,1.5101404708220907e-05,0.42857142857142855,1.0,0.6,3
103,colombos,58,biological,D-glucarate catabolic process,3.2560986728230885e-06,0.005421404290250443,0.2857142857142857,1.0,0.4444444444444445,2
104,colombos,59,biological,ATP hydrolysis coupled cation transmembrane transport,5.182807278668688e-10,5.752916079322244e-07,0.75,1.0,0.8571428571428571,3
105,colombos,59,biological,potassium ion-transporting ATPase complex,5.182807278668688e-10,5.752916079322244e-07,0.75,1.0,0.8571428571428571,3
106,colombos,59,biological,potassium-transporting ATPase activity,5.182807278668688e-10,5.752916079322244e-07,0.75,1.0,0.8571428571428571,3
107,colombos,59,biological,potassium ion transmembrane transport,1.812466262311318e-08,1.5088781633741723e-05,0.75,0.42857142857142855,0.5454545454545454,3
108,colombos,60,biological,phenylacetate catabolic process,3.230526109878841e-26,1.075765194589654e-22,0.9090909090909091,0.7692307692307693,0.8333333333333333,10
109,colombos,61,biological,glycine decarboxylation via glycine cleavage system,2.0726896871132516e-09,6.902056658087128e-06,0.75,0.75,0.75,3
110,colombos,63,biological,cytochrome bo3 ubiquinol oxidase activity,7.220405793607497e-13,8.014650430904322e-10,0.8,1.0,0.888888888888889,4
111,colombos,63,biological,cytochrome o ubiquinol oxidase complex,7.220405793607497e-13,8.014650430904322e-10,0.8,1.0,0.888888888888889,4
112,colombos,63,biological,oxidoreduction-driven active transmembrane transporter activity,7.220405793607497e-13,8.014650430904322e-10,0.8,1.0,0.888888888888889,4
113,colombos,63,biological,hydrogen ion transmembrane transporter activity,2.5254516317487212e-11,2.1024384834308104e-08,0.8,0.5714285714285714,0.6666666666666666,4
114,colombos,63,biological,electron transport coupled proton transport,5.049776332907277e-11,3.3631510377162466e-08,0.8,0.5,0.6153846153846154,4
115,colombos,63,biological,aerobic electron transport chain,9.087568923875749e-11,5.043600752751041e-08,0.8,0.4444444444444444,0.5714285714285714,4
116,colombos,63,biological,cytochrome-c oxidase activity,1.2957018196671734e-09,6.163838656416696e-07,0.6,1.0,0.7499999999999999,3
117,colombos,63,biological,aerobic respiration,7.629695691708156e-09,3.1758608316735202e-06,0.8,0.16666666666666666,0.27586206896551724,4
118,colombos,63,biological,electron transfer activity,1.1633442959361753e-07,4.3043738949638486e-05,0.8,0.08695652173913043,0.1568627450980392,4
119,colombos,63,biological,ubiquinone binding,2.3206052077357097e-05,0.007727615341759913,0.4,0.3333333333333333,0.3636363636363636,2
120,colombos,65,biological,structural constituent of ribosome,5.358942611337097e-29,1.7845278895752533e-25,0.7391304347826086,0.3541666666666667,0.4788732394366197,17
121,colombos,65,biological,cytosolic large ribosomal subunit,5.128783916764928e-18,8.539425221413606e-15,0.4782608695652174,0.34375,0.4,11
122,colombos,65,biological,cytosolic small ribosomal subunit,7.233457063087518e-13,8.029137340027145e-10,0.34782608695652173,0.32,0.3333333333333333,8
123,colombos,65,biological,ribosomal small subunit assembly,7.729197719614936e-12,6.434557101579435e-09,0.30434782608695654,0.3684210526315789,0.3333333333333333,7
124,colombos,65,biological,ribosomal large subunit assembly,1.3175524446478313e-10,8.774899281354556e-08,0.30434782608695654,0.25925925925925924,0.27999999999999997,7
125,colombos,65,biological,rRNA binding,5.193500874969306e-09,2.8823929856079647e-06,0.21739130434782608,0.4166666666666667,0.2857142857142857,5
126,colombos,65,biological,cytosol,2.3993317360028825e-07,0.00011413963829842284,0.782608695652174,0.018691588785046728,0.036511156186612576,18
127,colombos,65,biological,translation,2.8767613201691457e-06,0.001197451899520407,0.17391304347826086,0.23529411764705882,0.19999999999999998,4
128,colombos,65,biological,large ribosomal subunit,4.532076253505105e-06,0.0016768682137968886,0.13043478260869565,0.5,0.20689655172413793,3
129,colombos,67,biological,CP4-44 prophage,1.0856662864505668e-08,3.6152687338803877e-05,1.0,0.3333333333333333,0.5,3
130,colombos,68,biological,threonine biosynthetic process,9.30313906520879e-07,0.0030979453087145274,0.5,1.0,0.6666666666666666,2
131,colombos,69,biological,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",2.585995087134605e-08,8.611363640158235e-05,0.6,0.5,0.5454545454545454,3
132,colombos,69,biological,nucleobase-containing small molecule interconversion,1.05067469755207e-06,0.0017493733714241966,0.6,0.16666666666666666,0.2608695652173913,3
133,colombos,69,biological,deoxyribonucleotide biosynthetic process,9.287605789249148e-06,0.007731931819549917,0.4,0.5,0.4444444444444445,2
134,colombos,69,biological,ribonucleoside-diphosphate reductase complex,9.287605789249148e-06,0.007731931819549917,0.4,0.5,0.4444444444444445,2
135,colombos,72,biological,asparagine biosynthetic process,1.5505231775348048e-07,0.000258162109059545,1.0,1.0,1.0,2
136,colombos,72,biological,aspartate-ammonia ligase activity,1.5505231775348048e-07,0.000258162109059545,1.0,1.0,1.0,2
137,colombos,73,biological,leucine biosynthetic process,7.56285995533561e-11,2.518432365126758e-07,0.6666666666666666,0.5714285714285714,0.6153846153846153,4
138,colombos,75,biological,tricarboxylic acid cycle,1.3817736501214496e-15,4.6013062549044275e-12,0.6363636363636364,0.4666666666666667,0.5384615384615385,7
139,colombos,75,biological,oxoglutarate dehydrogenase complex,8.527877476441405e-06,0.00946594399884996,0.18181818181818182,1.0,0.3076923076923077,2
140,colombos,75,biological,succinate-CoA ligase complex (ADP-forming),8.527877476441405e-06,0.00946594399884996,0.18181818181818182,1.0,0.3076923076923077,2
141,colombos,83,biological,sulfur compound metabolic process,5.9577621568661655e-09,1.9839347982364333e-05,0.36363636363636365,0.4444444444444444,0.39999999999999997,4
142,colombos,83,biological,alkanesulfonate transmembrane transporter activity,2.137908002450831e-08,2.3730778827204224e-05,0.2727272727272727,1.0,0.42857142857142855,3
143,colombos,83,biological,alkanesulfonate transport,2.137908002450831e-08,2.3730778827204224e-05,0.2727272727272727,1.0,0.42857142857142855,3
144,colombos,84,biological,carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity,1.5505231775348048e-07,0.000258162109059545,1.0,1.0,1.0,2
145,colombos,84,biological,carbamoyl-phosphate synthase complex,1.5505231775348048e-07,0.000258162109059545,1.0,1.0,1.0,2
146,colombos,84,biological,glutamine metabolic process,1.550523177536729e-06,0.001721080727065769,1.0,0.4,0.5714285714285715,2
147,colombos,84,biological,nitrogen compound metabolic process,3.2524752498078688e-06,0.002707685645465051,1.0,0.2857142857142857,0.4444444444444445,2
148,colombos,85,biological,spermidine transmembrane transporter activity,1.5505231775348048e-07,0.00051632421811909,1.0,1.0,1.0,2
149,colombos,85,biological,amino-acid betaine transmembrane transporter activity,4.6515695326205323e-07,0.0007744863271813186,1.0,0.6666666666666666,0.8,2
150,colombos,85,biological,choline transmembrane transporter activity,9.297960585316814e-07,0.0010320736249701662,1.0,0.5,0.6666666666666666,2
151,colombos,85,biological,choline transport,1.5496600975519073e-06,0.0010326484362394614,1.0,0.4,0.5714285714285715,2
152,colombos,85,biological,spermidine transmembrane transport,1.550523177536729e-06,0.0010326484362394614,1.0,0.4,0.5714285714285715,2
153,colombos,85,biological,antiporter activity,3.2542862048613705e-06,0.0018061288436980606,1.0,0.2857142857142857,0.4444444444444445,2
154,colombos,85,biological,glycine betaine transport,6.977354298924356e-06,0.003319227116488301,1.0,0.2,0.33333333333333337,2
155,colombos,85,biological,transmembrane transporter activity,1.858557285603465e-05,0.007736244701324424,1.0,0.125,0.2222222222222222,2
156,colombos,86,biological,iron assimilation by chelation and transport,7.22869778345458e-08,0.00024071563618903753,0.6,0.375,0.4615384615384615,3
157,colombos,86,biological,iron chelate transmembrane transporter activity,1.5505231775348064e-06,0.0025816210905954527,0.4,1.0,0.5714285714285715,2
158,colombos,86,biological,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",7.627952050424303e-06,0.008467026775970976,0.6,0.08823529411764706,0.15384615384615385,3
159,colombos,87,biological,lipopolysaccharide core region biosynthetic process,6.0848550646527535e-24,2.026256736529367e-20,0.8461538461538461,0.4583333333333333,0.5945945945945945,11
160,colombos,90,biological,iron-sulfur cluster assembly,4.884785107914987e-11,1.6266334409356907e-07,0.625,0.3125,0.4166666666666667,5
161,colombos,90,biological,sulfur incorporation into metallo-sulfur cluster,4.341464897097447e-06,0.0072285390536672494,0.25,1.0,0.4,2
162,colombos,91,biological,putrescine catabolic process,7.57128606362135e-11,2.5212382591859094e-07,0.5714285714285714,0.6666666666666666,0.6153846153846153,4
163,colombos,92,biological,peptidoglycan biosynthetic process,3.6036222167556746e-12,1.2000061981796397e-08,0.4666666666666667,0.25925925925925924,0.33333333333333337,7
164,colombos,92,biological,cell division site,9.451461456431493e-10,1.5736683324958437e-06,0.4,0.2,0.26666666666666666,6
165,colombos,92,biological,cell division,9.637653633330757e-08,0.0001069779553299714,0.3333333333333333,0.16129032258064516,0.21739130434782605,5
166,colombos,93,biological,maltodextrin transport,5.0441557935376505e-11,1.6797038792480377e-07,0.5,0.8,0.6153846153846154,4
167,colombos,93,biological,maltose transport complex,2.8993395056380138e-08,3.218266851258195e-05,0.375,0.75,0.5,3
168,colombos,93,biological,maltose-transporting ATPase activity,2.8993395056380138e-08,3.218266851258195e-05,0.375,0.75,0.5,3
169,colombos,93,biological,maltose transport,7.234732581894186e-08,6.02291487442691e-05,0.375,0.6,0.4615384615384615,3
170,colombos,94,biological,glyoxylate cycle,1.2957018196687752e-09,4.314687059497021e-06,1.0,0.6,0.7499999999999999,3
171,colombos,96,biological,NADH dehydrogenase complex,5.3762284832821903e-36,1.7902840849329694e-32,1.0,0.9285714285714286,0.962962962962963,13
172,colombos,96,biological,plasma membrane respiratory chain complex I,4.0321713624645594e-35,6.713565318503492e-32,1.0,0.8666666666666667,0.9285714285714286,13
173,colombos,96,biological,NADH dehydrogenase activity,1.0381432860007496e-32,1.1523390474608321e-29,1.0,0.6842105263157895,0.8125000000000001,13
174,colombos,96,biological,NADH dehydrogenase (ubiquinone) activity,4.047282478082788e-17,3.3693626630039214e-14,0.5384615384615384,0.7777777777777778,0.6363636363636364,7
175,colombos,96,biological,aerobic respiration,3.798896327205621e-13,2.5300649539189433e-10,0.5384615384615384,0.2916666666666667,0.3783783783783784,7
176,colombos,96,biological,plasma membrane,1.6949399635398845e-09,9.406916797646358e-07,1.0,0.016709511568123392,0.03286978508217445,13
177,colombos,96,biological,electron transport coupled proton transport,7.169773363343331e-09,3.4107636142761844e-06,0.3076923076923077,0.5,0.380952380952381,4
178,colombos,96,biological,"4 iron, 4 sulfur cluster binding",2.155597213031314e-05,0.008972673399242846,0.3076923076923077,0.08,0.126984126984127,4
179,colombos,97,biological,Gram-negative-bacterium-type cell outer membrane assembly,3.881601273176752e-12,1.2925732239678584e-08,0.10666666666666667,0.7272727272727273,0.186046511627907,8
180,colombos,97,biological,Bam protein complex,3.473238560492565e-09,5.782942203220121e-06,0.06666666666666667,1.0,0.125,5
181,colombos,97,biological,protein insertion into membrane,8.637112679503879e-07,0.0009587195074249305,0.05333333333333334,0.8,0.1,4
182,colombos,99,biological,branched-chain amino acid transmembrane transporter activity,1.8195422599890957e-11,3.029537862881844e-08,0.4444444444444444,1.0,0.6153846153846153,4
183,colombos,99,biological,leucine import across plasma membrane,1.8195422599890957e-11,3.029537862881844e-08,0.4444444444444444,1.0,0.6153846153846153,4
184,colombos,99,biological,L-isoleucine transmembrane transporter activity,9.077454776102759e-11,5.04360075276487e-08,0.4444444444444444,0.8,0.5714285714285714,4
186,colombos,99,biological,branched-chain amino acid transport,9.077454776102759e-11,5.04360075276487e-08,0.4444444444444444,0.8,0.5714285714285714,4
185,colombos,99,biological,L-valine transmembrane transport,9.087568923900666e-11,5.04360075276487e-08,0.4444444444444444,0.8,0.5714285714285714,4
187,colombos,99,biological,isoleucine transmembrane transport,9.087568923900666e-11,5.04360075276487e-08,0.4444444444444444,0.8,0.5714285714285714,4
188,colombos,99,biological,L-leucine transmembrane transporter activity,2.720200777047762e-10,1.294038369652721e-07,0.4444444444444444,0.6666666666666666,0.5333333333333333,4
189,colombos,99,biological,L-valine transmembrane transporter activity,6.34005853150233e-10,2.3484339220738503e-07,0.4444444444444444,0.5714285714285714,0.5,4
190,colombos,99,biological,phenylalanine transport,6.347118708307704e-10,2.3484339220738503e-07,0.4444444444444444,0.5714285714285714,0.5,4
191,colombos,99,biological,L-phenylalanine transmembrane transporter activity,1.0856617364818312e-07,3.615253582484498e-05,0.3333333333333333,0.6,0.42857142857142855,3
192,colombos,99,biological,"ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing",8.123912423440416e-07,0.0002459329851823326,0.4444444444444444,0.11764705882352941,0.18604651162790695,4
193,colombos,103,biological,fatty acid biosynthetic process,2.1586289031263834e-09,7.188234247410857e-06,0.6666666666666666,0.2857142857142857,0.4,4
194,colombos,103,biological,acetate CoA-transferase complex,2.3257847663021996e-06,0.0019362158179465812,0.3333333333333333,1.0,0.5,2
195,colombos,103,biological,acetyl-CoA carboxylase activity,2.3257847663021996e-06,0.0019362158179465812,0.3333333333333333,1.0,0.5,2
196,colombos,103,biological,long-chain fatty acid biosynthetic process,2.3257847663021996e-06,0.0019362158179465812,0.3333333333333333,1.0,0.5,2
197,colombos,110,biological,L-arabinose catabolic process to xylulose 5-phosphate,4.534956368835107e-09,7.550702354110453e-06,0.42857142857142855,1.0,0.6,3
198,colombos,110,biological,L-arabinose transport,4.534956368835107e-09,7.550702354110453e-06,0.42857142857142855,1.0,0.6,3
199,colombos,110,biological,L-arabinose transmembrane transporter activity,9.753796274869293e-06,0.008120035398828686,0.2857142857142857,0.6666666666666666,0.4,2
200,colombos,110,biological,arabinose catabolic process,9.753796274869293e-06,0.008120035398828686,0.2857142857142857,0.6666666666666666,0.4,2
201,colombos,111,biological,glutamate synthase (NADPH) activity,1.5505231775348048e-07,0.00051632421811909,1.0,1.0,1.0,2
