ContrastName	TestAnnotation
E-MEXP-244.7578.ch1-vs-E-MEXP-244.7578.ch2	GROWTH.EXPONENTIAL:1
E-MEXP-244.7578.ch1-vs-E-MEXP-244.7578.ch2	BIOREACTOR:1
E-MEXP-244.7578.ch1-vs-E-MEXP-244.7578.ch2	MEDIUM.GGM:1
E-MEXP-244.7578.ch1-vs-E-MEXP-244.7578.ch2	HOCl:1
E-MEXP-244.7579.ch2-vs-E-MEXP-244.7579.ch1	STRAIN.MG1655:1
E-MEXP-244.7579.ch2-vs-E-MEXP-244.7579.ch1	TEMPERATURE:37°C
E-MEXP-244.7579.ch2-vs-E-MEXP-244.7579.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-244.7579.ch2-vs-E-MEXP-244.7579.ch1	BIOREACTOR:1
E-MEXP-244.7579.ch2-vs-E-MEXP-244.7579.ch1	MEDIUM.GGM:1
E-MEXP-244.7579.ch2-vs-E-MEXP-244.7579.ch1	HOCl:1
E-MEXP-245.7580.ch1-vs-E-MEXP-245.7580.ch2	STRAIN.MG1655:1
E-MEXP-245.7580.ch1-vs-E-MEXP-245.7580.ch2	TEMPERATURE:37°C
E-MEXP-245.7580.ch1-vs-E-MEXP-245.7580.ch2	GROWTH.EXPONENTIAL:1
E-MEXP-245.7580.ch1-vs-E-MEXP-245.7580.ch2	BIOREACTOR:1
E-MEXP-245.7580.ch1-vs-E-MEXP-245.7580.ch2	MEDIUM.GGM:1
E-MEXP-245.7580.ch1-vs-E-MEXP-245.7580.ch2	qor_b4051.DELETION:1
E-MEXP-245.7581.ch2-vs-E-MEXP-245.7581.ch1	STRAIN.MG1655:1
E-MEXP-245.7581.ch2-vs-E-MEXP-245.7581.ch1	TEMPERATURE:37°C
E-MEXP-245.7581.ch2-vs-E-MEXP-245.7581.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-245.7581.ch2-vs-E-MEXP-245.7581.ch1	BIOREACTOR:1
E-MEXP-245.7581.ch2-vs-E-MEXP-245.7581.ch1	MEDIUM.GGM:1
E-MEXP-245.7581.ch2-vs-E-MEXP-245.7581.ch1	qor_b4051.DELETION:1
E-MEXP-245.7582.ch1-vs-E-MEXP-245.7582.ch2	STRAIN.MG1655:1
E-MEXP-245.7582.ch1-vs-E-MEXP-245.7582.ch2	TEMPERATURE:37°C
E-MEXP-245.7582.ch1-vs-E-MEXP-245.7582.ch2	GROWTH.EXPONENTIAL:1
E-MEXP-245.7582.ch1-vs-E-MEXP-245.7582.ch2	BIOREACTOR:1
E-MEXP-245.7582.ch1-vs-E-MEXP-245.7582.ch2	MEDIUM.GGM:1
E-MEXP-245.7582.ch1-vs-E-MEXP-245.7582.ch2	qor_b4051.DELETION:1
E-MEXP-245.7583.ch2-vs-E-MEXP-245.7583.ch1	STRAIN.MG1655:1
E-MEXP-245.7583.ch2-vs-E-MEXP-245.7583.ch1	TEMPERATURE:37°C
E-MEXP-245.7583.ch2-vs-E-MEXP-245.7583.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-245.7583.ch2-vs-E-MEXP-245.7583.ch1	BIOREACTOR:1
E-MEXP-245.7583.ch2-vs-E-MEXP-245.7583.ch1	MEDIUM.GGM:1
E-MEXP-245.7583.ch2-vs-E-MEXP-245.7583.ch1	qor_b4051.DELETION:1
E-MEXP-245.7584.ch1-vs-E-MEXP-245.7584.ch2	STRAIN.MG1655:1
E-MEXP-245.7584.ch1-vs-E-MEXP-245.7584.ch2	TEMPERATURE:37°C
E-MEXP-245.7584.ch1-vs-E-MEXP-245.7584.ch2	GROWTH.EXPONENTIAL:1
E-MEXP-245.7584.ch1-vs-E-MEXP-245.7584.ch2	BIOREACTOR:1
E-MEXP-245.7584.ch1-vs-E-MEXP-245.7584.ch2	MEDIUM.GGM:1
E-MEXP-245.7584.ch1-vs-E-MEXP-245.7584.ch2	qor_b4051.DELETION:1
E-MEXP-245.7585.ch2-vs-E-MEXP-245.7585.ch1	STRAIN.MG1655:1
E-MEXP-245.7585.ch2-vs-E-MEXP-245.7585.ch1	TEMPERATURE:37°C
E-MEXP-245.7585.ch2-vs-E-MEXP-245.7585.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-245.7585.ch2-vs-E-MEXP-245.7585.ch1	BIOREACTOR:1
E-MEXP-245.7585.ch2-vs-E-MEXP-245.7585.ch1	MEDIUM.GGM:1
E-MEXP-245.7585.ch2-vs-E-MEXP-245.7585.ch1	qor_b4051.DELETION:1
E-MEXP-584.17546.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17546.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.MOPS:1
E-MEXP-584.17546.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17546.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17546.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17546.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17547.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17547.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.MOPS:1
E-MEXP-584.17547.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17547.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17547.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17547.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17548.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17548.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17548.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17548.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17548.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17548.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-584.17549.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17549.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17549.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17549.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17549.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17549.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-584.17550.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17550.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17550.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17550.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17550.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17550.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HUMAN_URINE:1
E-MEXP-584.17551.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17551.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17551.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17551.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17551.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17551.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17551.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat1
E-MEXP-584.17552.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17552.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17552.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17552.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17552.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17552.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17552.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat1
E-MEXP-584.17553.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17553.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17553.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17553.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17553.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17553.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17553.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat2
E-MEXP-584.17554.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17554.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17554.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17554.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17554.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17554.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17554.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat2
E-MEXP-584.17555.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17555.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17555.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17555.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17555.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17555.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17555.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat1
E-MEXP-584.17556.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17556.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17556.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17556.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17556.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17556.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17556.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat2
E-MEXP-584.17557.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17557.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17557.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17557.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17557.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17557.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17557.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat3
E-MEXP-584.17558.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17558.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17558.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17558.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17558.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17558.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17558.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat3
E-MEXP-584.17559.ch1-vs-E-MEXP-584.17545.ch1	STRAIN.83972:1
E-MEXP-584.17559.ch1-vs-E-MEXP-584.17545.ch1	OD600:0.5
E-MEXP-584.17559.ch1-vs-E-MEXP-584.17545.ch1	TEMPERATURE:37°C
E-MEXP-584.17559.ch1-vs-E-MEXP-584.17545.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-584.17559.ch1-vs-E-MEXP-584.17545.ch1	FLASK:1
E-MEXP-584.17559.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.REAL_HUMAN:1
E-MEXP-584.17559.ch1-vs-E-MEXP-584.17545.ch1	MEDIUM.HOST_INDIVIDUAL:pat3
E-MEXP-720.19543.ch2-vs-E-MEXP-720.19543.ch1	MEDIUM.LB:1
E-MEXP-720.19543.ch2-vs-E-MEXP-720.19543.ch1	OD600:4
E-MEXP-720.19543.ch2-vs-E-MEXP-720.19543.ch1	TEMPERATURE:30°C
E-MEXP-720.19543.ch2-vs-E-MEXP-720.19543.ch1	GROWTH.STATIONARY:1
E-MEXP-720.19543.ch2-vs-E-MEXP-720.19543.ch1	FLASK:1
E-MEXP-720.19543.ch2-vs-E-MEXP-720.19543.ch1	STRAIN.MC4100:1
E-MEXP-720.19543.ch2-vs-E-MEXP-720.19543.ch1	crl_b0240.DELETION:1
E-MEXP-720.19544.ch2-vs-E-MEXP-720.19544.ch1	MEDIUM.LB:1
E-MEXP-720.19544.ch2-vs-E-MEXP-720.19544.ch1	OD600:4
E-MEXP-720.19544.ch2-vs-E-MEXP-720.19544.ch1	TEMPERATURE:30°C
E-MEXP-720.19544.ch2-vs-E-MEXP-720.19544.ch1	GROWTH.STATIONARY:1
E-MEXP-720.19544.ch2-vs-E-MEXP-720.19544.ch1	FLASK:1
E-MEXP-720.19544.ch2-vs-E-MEXP-720.19544.ch1	STRAIN.MC4100:1
E-MEXP-720.19544.ch2-vs-E-MEXP-720.19544.ch1	crl_b0240.DELETION:1
E-MEXP-720.19545.ch1-vs-E-MEXP-720.19545.ch2	MEDIUM.LB:1
E-MEXP-720.19545.ch1-vs-E-MEXP-720.19545.ch2	OD600:4
E-MEXP-720.19545.ch1-vs-E-MEXP-720.19545.ch2	TEMPERATURE:30°C
E-MEXP-720.19545.ch1-vs-E-MEXP-720.19545.ch2	GROWTH.STATIONARY:1
E-MEXP-720.19545.ch1-vs-E-MEXP-720.19545.ch2	FLASK:1
E-MEXP-720.19545.ch1-vs-E-MEXP-720.19545.ch2	STRAIN.MC4100:1
E-MEXP-720.19545.ch1-vs-E-MEXP-720.19545.ch2	crl_b0240.DELETION:1
E-MEXP-732.19851.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19851.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19851.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19851.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19851.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19851.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5:1
E-MEXP-732.19852.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19852.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19852.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19852.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19852.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19852.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5:1
E-MEXP-732.19853.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19853.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19853.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19853.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19853.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19853.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5:1
E-MEXP-732.19854.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
E-MEXP-732.19854.ch1-vs-E-MEXP-732.19865.ch1	MEDIUM.LB:1
E-MEXP-732.19854.ch1-vs-E-MEXP-732.19865.ch1	TEMPERATURE:37°C
E-MEXP-732.19854.ch1-vs-E-MEXP-732.19865.ch1	GROWTH.EXPONENTIAL:1
E-MEXP-732.19854.ch1-vs-E-MEXP-732.19865.ch1	FLASK:1
E-MEXP-732.19854.ch1-vs-E-MEXP-732.19865.ch1	PLASMID.p5_g21:1
E-MEXP-732.19855.ch1-vs-E-MEXP-732.19865.ch1	STRAIN.MG1655:1
